date,price,vol_spot_24h,market_cap
2019-08-02,28.73351771,248683854.740439,4466200112.41411
2019-08-03,27.86824682,192224106.146207,4335075972.081438
2019-08-04,27.72111324,133399579.781871,4311679119.679633
2019-08-05,27.37379341,131325705.141931,4258791236.126791
2019-08-06,27.84979481,167988088.941279,4333157157.101153
2019-08-07,27.63965623,183656050.441838,4285441779.2917247
2019-08-08,29.58785562,298145570.350681,4599574626.82241
2019-08-09,31.39623532,363145977.370296,4905725072.678541
2019-08-10,29.74078592,208858962.09549,4622750237.115406
2019-08-11,29.59351225,224362376.887948,4605969733.6795
2019-08-12,30.21945445,242894746.166883,4697767187.332835
2019-08-13,30.14741802,271495248.451865,4689030304.883849
2019-08-14,29.42439973,221058562.468251,4576574416.535872
2019-08-15,26.8605482,223457498.788532,4165543779.2475233
2019-08-16,28.08213543,216142177.619842,4367803038.164496
2019-08-17,27.46621678,180946074.994066,4273471980.788408
2019-08-18,27.45044934,180575010.82403,4270650928.5018544
2019-08-19,27.88234933,202612799.96577,4336728965.906831
2019-08-20,28.86852453,221446916.953787,4490115414.53964
2019-08-21,28.02916643,201300051.713572,4357721881.912985
2019-08-22,26.91143437,185975146.072474,4185784962.5755854
2019-08-23,27.04457597,201586318.172566,4205397694.6737847
2019-08-24,26.99491364,173283971.032505,4201016649.357733
2019-08-25,26.29080329,101381026.805646,4089185126.4540033
2019-08-26,26.04408291,135627428.854768,4050116267.5285554
2019-08-27,26.02882082,288888691.883064,4052311061.9404016
2019-08-28,25.59875634,180761295.905049,3981389946.0923615
2019-08-29,23.47066269,191707533.155788,3649903448.787192
2019-08-30,21.78184137,182628052.354269,3391602183.9455614
2019-08-31,22.19285664,180505731.246873,3451891491.93365
2019-09-01,21.13552442,161113947.483002,3301687996.6593275
2019-09-02,21.43861011,155456572.941849,3333917857.6858582
2019-09-03,22.66034131,225699512.673706,3524515002.355237
2019-09-04,22.39700078,168057219.118363,3483555883.1277523
2019-09-05,21.64017798,138391170.451348,3363823340.350007
2019-09-06,22.71198592,240497988.307115,3535644062.8874755
2019-09-07,22.18233353,221300246.331425,3451665409.028583
2019-09-08,22.40526156,177772830.639866,3484794625.062804
2019-09-09,22.41198332,163988232.189032,3483513402.003237
2019-09-10,22.13222323,129896009.099905,3444196652.5036926
2019-09-11,21.79884095,132256912.96992,3389666393.2275963
2019-09-12,20.74363471,100902205.493444,3226703937.584284
2019-09-13,20.80205015,165546128.339341,3235151260.5724163
2019-09-14,20.79882403,172255194.548023,3234398477.2197804
2019-09-15,21.00328638,136850787.446246,3266441900.5962195
2019-09-16,20.37333835,98172597.871198,3168780324.5453725
2019-09-17,20.23666804,116016460.571044,3142929831.9558992
2019-09-18,21.10007902,188263369.274085,3288411889.4203124
2019-09-19,22.07089602,303226671.320804,3432363359.2344966
2019-09-20,21.52942091,209186258.757726,3346456476.3068604
2019-09-21,21.27494602,151104349.827449,3308583744.0289464
2019-09-22,20.95286239,152366529.811833,3260201288.465808
2019-09-23,20.38631763,107935117.580089,3172781422.767618
2019-09-24,19.29556545,132462987.440565,2998456699.909102
2019-09-25,16.53914949,244742653.457464,2602805742.8834863
2019-09-26,16.06705841,155531906.354522,2500762233.0231104
2019-09-27,15.3051458,144258373.64196,2380512069.0095563
2019-09-28,15.63615195,134892136.249788,2435098281.9358406
2019-09-29,15.76252386,129681853.260003,2451651150.5062094
2019-09-30,15.25344192,106615424.888916,2375227666.699408
2019-10-01,15.77401865,122713778.608409,2453809747.314156
2019-10-02,15.8514,111563896.564952,2465857249.2980423
2019-10-03,15.86491201,112129098.456867,2467604793.50347
2019-10-04,15.65866961,119816855.195378,2436210728.17852
2019-10-05,15.64022111,122132170.658938,2433033443.621685
2019-10-06,15.69854316,130427428.132028,2437851688.454453
2019-10-07,15.06997806,108224650.252396,2343934845.7954974
2019-10-08,16.06478775,124958480.43416,2498664282.069769
2019-10-09,15.99944075,149960976.762833,2488914255.4883256
