date,price,vol_spot_24h,market_cap
2024-08-01,65189.488173407546,18722450725.3551,1286472958208.7434
2024-07-31,64671.51352460433,12309614519.053782,1276224802347.9468
2024-07-30,66174.59591258861,11852611387.640522,1305856785488.6428
2024-07-29,66852.07883190767,16426043620.831156,1319190400288.063
2024-07-28,68254.17311899124,6781973415.14999,1346825198053.802
2024-07-27,67951.05781722518,14009487107.399347,1340807283002.9434
2024-07-26,67919.78665783213,12313530295.682016,1340163685225.1472
2024-07-25,65779.28975493193,15704458358.68374,1297893797326.152
2024-07-24,65408.61354468216,11074672953.927544,1290547265887.893
2024-07-23,65919.63232649356,14725073365.831179,1300600278568.6272
2024-07-22,67579.53056733396,11914684000.197191,1333314132781.927
2024-07-21,68085.8084271517,10461403517.65961,1343266140003.8276
2024-07-20,67163.28741320317,7084633536.76187,1325029438139.0557
2024-07-19,66744.453302227,15636522840.784956,1316732038457.109
2024-07-18,63983.867704168515,11173020314.248495,1262242134037.1907
2024-07-17,64114.97788454735,13083919685.401058,1264802323766.3423
2024-07-16,65150.33207395747,16979223288.521296,1285195127043.1182
2024-07-15,64804.13310489664,15394165468.64011,1278336633484.3547
2024-07-14,60905.74825816249,8831056014.083918,1201081150019.1482
2024-07-13,59258.14435888215,6588129547.8979225,1168584473162.936
2024-07-12,57940.43489239222,10685125500.77802,1142594067143.2085
2024-07-11,57349.51813510131,11147838520.186857,1130931580031.9077
2024-07-10,57792.4459837866,10738793554.618984,1139658134763.5903
2024-07-09,58010.22333474121,11699416188.01932,1143947101605.263
2024-07-08,56656.4868915188,17001597364.290712,1117248357989.8145
2024-07-07,56017.8211373482,7674914511.808554,1104650930305.9702
2024-07-06,58211.70684888429,8224451772.488925,1147910817625.0698
2024-07-05,56716.179698677945,23491815456.396786,1118416633918.1895
2024-07-04,57101.68300360999,13105286557.264332,1126013782905.537
2024-07-03,60192.68075594336,12527911080.192402,1186962224659.773
2024-07-02,62015.89414981221,8450665976.450215,1222913122303.0994
2024-07-01,62860.27768649973,10627230019.535675,1239550050396.465
2024-06-30,62723.74563295202,6752310874.091264,1236841072430.5205
2024-06-29,60863.75719768577,4770070972.604536,1200144248261.5833
2024-06-28,60324.95773563699,10458228014.720844,1189501632671.4004
2024-06-27,61590.3393632715,8776997937.313429,1214432891615.1235
2024-06-26,60788.66076039291,9202097864.879948,1198592819960.4521
2024-06-25,61771.47689359355,12270765944.248068,1217933137670.622
2024-06-24,60325.610048899805,18391462597.124104,1189397041174.1926
2024-06-23,63270.14340556963,3797764347.806748,1247418329848.3594
2024-06-22,64221.861189291936,3375906754.573043,1266159874756.95
2024-06-21,64068.56121558543,10614769823.398796,1263117066124.409
