date,price,vol_spot_24h,market_cap
2018-07-04,6497.60735494,3013786718.653403,111301577387.40128
2018-07-05,6562.72173712,3111969366.095633,112427869579.76012
2018-07-06,6537.74087162,3315114737.710066,112011029362.86702
2018-07-07,6603.29470397,4742128037.640009,113147533991.98392
2018-07-08,6759.83608915,6047929422.833753,115842716194.10664
2018-07-09,6700.63547905,5015170529.876131,114841688927.81284
2018-07-10,6648.2567959,5246420831.047288,113955190214.94202
2018-07-11,6303.38066473,4358427107.61466,108055463516.65717
2018-07-12,6373.23480469,3969169303.744414,109263693476.82497
2018-07-13,6230.5901971,3534743492.203714,106829387990.04874
2018-07-14,6248.39731303,3951261052.820787,107145717585.4774
2018-07-15,6246.13741163,3709146622.835988,107117271573.7231
2018-07-16,6349.69583671,2857367439.538571,108903950780.21828
2018-07-17,6741.69196029,4559363479.140286,115637208433.3911
2018-07-18,7303.3730598,6194130741.142913,125285895738.59448
2018-07-19,7334.77137208,4843025304.513557,125840376647.27176
2018-07-20,7442.80073875,4107857510.670374,127709804699.66203
2018-07-21,7331.87152324,3727831730.875354,125820597539.21864
2018-07-22,7379.13727182,2892881147.245292,126644347498.85966
2018-07-23,7395.86640544,5717881945.865358,126948286633.17482
2018-07-24,7704.9956789,6202101797.69894,132270404905.45908
2018-07-25,8422.37392335,5592076817.676129,144602365043.07205
2018-07-26,8144.55348204,4086880124.497768,139850429188.6199
2018-07-27,7929.0792436,3429994449.907072,136166569453.30632
2018-07-28,8145.33316812,3624913497.954498,139897416706.44568
2018-07-29,8192.13570224,3659115450.612604,140716208459.56802
2018-07-30,8197.59357581,2598593361.850844,140827378169.39276
2018-07-31,8185.9211383,3497813384.620969,140640772123.99832
2018-08-01,7738.24930459,4675498855.415108,132963528816.20732
2018-08-02,7612.30075368,11591125727.422794,130813483341.75774
2018-08-03,7540.63315062,6834800615.470859,129596337579.7665
2018-08-04,7411.66638248,5580835718.27458,127395242323.66476
2018-08-05,7009.01201179,5952900997.745494,120489906899.2898
2018-08-06,7036.60933127,5989412029.067531,120977961419.31384
2018-08-07,6926.11677877,6927841831.688437,119089729729.2738
2018-08-08,6711.73242236,6729676123.905343,115416628667.98372
2018-08-09,6259.52770967,6834119514.685925,107652609456.40524
2018-08-10,6531.24978674,5843796067.332067,112337822894.36668
2018-08-11,6166.5904175,6731245061.318041,106079149843.79391
2018-08-12,6205.21847994,5708911347.302448,106756980148.523
2018-08-13,6318.40722177,5507023282.246057,108716328040.7234
2018-08-14,6283.99625058,5381627198.227136,108135868387.49329
2018-08-15,6212.22604006,7179484727.419351,106911788926.75308
2018-08-16,6267.76870877,6619548180.387301,107788817699.53123
2018-08-17,6309.38522622,5982589406.965,108578823549.00037
2018-08-18,6566.71516338,6206194158.951437,113018605465.47176
2018-08-19,6382.06059141,5616965845.869809,109889851531.17278
2018-08-20,6475.49401967,5160365103.111909,111490970656.3322
2018-08-21,6242.8824384,5578292470.702208,107511643840.85838
2018-08-22,6467.27173031,5658517103.312642,111399689881.15749
2018-08-23,6336.65632711,6759411527.692144,109149076720.34018
2018-08-24,6521.06571827,6096332849.286637,112327439428.7716
2018-08-25,6684.37914421,6913767387.863615,115177527171.8132
2018-08-26,6736.03605752,5280060347.564506,116073397012.0424
2018-08-27,6728.28800263,5215045899.16829,115406552890.99016
2018-08-28,6911.09602895,5444349729.346103,118546009735.9248
2018-08-29,7075.98340511,6246602891.545194,121992306938.18848
2018-08-30,7046.74894728,5976493148.705724,121479639297.29665
2018-08-31,7024.14510718,6587864491.268964,121103237785.70248
2018-09-01,7027.6312794,5959884320.762271,121186316787.30235
2018-09-02,7211.27076787,6257915213.839819,124380655386.09409
2018-09-03,7305.272801,6640164154.549976,125994361368.72597
2018-09-04,7260.89751665,4511643009.568316,125200923805.39091
2018-09-05,7359.46299292,5344233220.454348,126949626755.787
2018-09-06,6764.92677378,7036065651.078336,116602093876.15263
2018-09-07,6498.27961261,6558109770.577363,112034863191.16696
