date,price,vol_spot_24h,market_cap
2020-08-08,0.33528465,7256433.015068,143879404.88127282
2020-08-07,0.34697377,10371502.27384,148957488.5432148
2020-08-06,0.33969626,12411461.573608,145725038.34169316
2020-08-05,0.32568943,8187201.073148,139817854.69611356
2020-08-04,0.32656422,10945252.113494,139939257.27613246
2020-08-03,0.32418646,12023138.210297,137676515.80261403
2020-08-02,0.28192363,5637917.190648,120701406.60215823
2020-08-01,0.3053218,7188651.142913,130639372.6891497
2020-07-31,0.33744213,11094981.906306,144679825.7943836
2020-07-30,0.34716628,12377580.689469,148490494.7295328
2020-07-29,0.37225693,6643920.816158,159154365.9465067
2020-07-28,0.40082295,14385976.844737,171046324.14149088
2020-07-27,0.41776673,14551682.764194,178742978.5085961
2020-07-26,0.38373648,12420342.616188,163595051.5997207
2020-07-25,0.37771979,16023877.472719,161133296.4674867
2020-07-24,0.39034173,22416767.180916,166355283.72664335
2020-07-23,0.37843563,21762179.147734,161189049.76926342
2020-07-22,0.32362777,15013133.832996,137245540.56470588
2020-07-21,0.34011422,20766577.771563,148582465.75815588
2020-07-20,0.33816069,20868412.317349,143069125.30117816
2020-07-19,0.26928057,7981639.47395,114370171.225474
2020-07-18,0.26029354,8398623.888,110589445.9531007
2020-07-17,0.23307256,7459889.541855,98992371.51602364
2020-07-16,0.23509438,8410676.065291,99774693.45319048
2020-07-15,0.21547107,6107379.488438,91341101.23111114
2020-07-14,0.21197405,7532102.244061,89829905.68932542
2020-07-13,0.2151159,6847799.166551,91223893.09847656
2020-07-12,0.20896874,5017924.797022,88472661.38761121
2020-07-11,0.20830349,7063613.063437,88129072.98132841
2020-07-10,0.20748738,7245927.10323,87686655.4107871
2020-07-09,0.20929691,7127268.839152,88372606.19759099
2020-07-08,0.21444023,6347934.990684,90613592.15592772
2020-07-07,0.21363278,6664257.82559,90264882.21840487
2020-07-06,0.20647757,5462357.170598,87140771.31107162
2020-07-05,0.20494715,6146262.700987,86449550.91540094
2020-07-04,0.20804286,6676399.7106,87604265.30598599
2020-07-03,0.21019639,10226692.902841,88486034.07826425
2020-07-02,0.20766766,7610119.760722,87431774.0274709
2020-07-01,0.20915093,3352762.310093,88041038.75086667
2020-06-30,0.20642311,4071245.428305,86802260.9278547
2020-06-29,0.20519823,4229946.23926,86140289.81137216
2020-06-28,0.2088943,4163711.985392,87388816.8567667
2020-06-27,0.20364844,4619373.80478,85462843.20152718
2020-06-26,0.20341009,4095155.058167,85411804.32642157
2020-06-25,0.20614032,4085721.587447,67516620.74645858
2020-06-24,0.21024336,1678818.545388,68818805.80707444
2020-06-23,0.20997422,3320013.426452,68580723.97879606
2020-06-22,0.21223629,2801273.065912,69232762.64244021
2020-06-21,0.21177584,3008365.89752,69118580.28260238
2020-06-20,0.21316421,2812243.586792,69359492.10046074
2020-06-19,0.2113351,3167603.881158,68865757.10182592
2020-06-18,0.21331406,3317132.940184,59324139.59408969
2020-06-17,0.2167785,3243815.830844,60277681.33772548
2020-06-16,0.20501062,3330201.118164,56952115.4942332
2020-06-15,0.21208481,3129241.744019,58650946.034613
2020-06-14,0.2133297,2346740.961987,58947926.53179897
2020-06-13,0.2113994,2358479.161701,58226245.86610046
2020-06-12,0.20233979,5017351.452828,55302201.10972583
2020-06-11,0.22713784,6735459.25675,62422695.6481173
2020-06-10,0.22309797,7748278.396017,61423499.0012861
2020-06-09,0.21862654,4271643.134284,60211633.21152915
2020-06-08,0.21520532,6416165.762682,58972100.60652871
2020-06-07,0.21144578,8470560.115727,58112925.74907918
2020-06-06,0.21212504,2924897.873808,58086553.07918074
2020-06-05,0.21681958,8105622.082775,59459487.03371185
2020-06-04,0.20297675,3864767.288879,38250814.26024351
2020-06-03,0.19955614,4825712.237519,37643973.54144769
2020-06-02,0.20059858,4667663.609471,37902738.23667239
2020-06-01,0.19792116,3162438.581788,37257767.00760195
2020-05-31,0.19657104,4466076.703586,37062302.48761813
2020-05-30,0.19781505,6837230.552173,37321420.98640075
2020-05-29,0.1971232,5314996.591915,37141630.46553949
