Date,Price,Volume,Market_cap
2022-04-18 00:00:00 UTC+0,77.42162559,1053117255.329806,27576412098.08829000
2022-04-17 00:00:00 UTC+0,81.05254030,869582048.351334,29116475603.13186600
2022-04-16 00:00:00 UTC+0,80.34961415,1215927530.411061,28884541754.73121300
2022-04-15 00:00:00 UTC+0,81.67575260,1877453895.633019,29537014792.09947200
2022-04-14 00:00:00 UTC+0,87.84777222,1870303989.903748,30953838176.02747700
2022-04-13 00:00:00 UTC+0,84.57206595,2406029472.592636,29897937157.86822000
2022-04-12 00:00:00 UTC+0,82.39863960,3180497426.094548,29201246512.87238300
2022-04-11 00:00:00 UTC+0,92.58947577,1532006458.544781,33059166652.08587300
2022-04-10 00:00:00 UTC+0,97.23776575,2021140001.201028,34192701819.35335500
2022-04-09 00:00:00 UTC+0,94.29481480,3470709084.148839,33326242254.65996600
2022-04-08 00:00:00 UTC+0,103.48131374,2775608272.247473,36459703561.94575000
2022-04-07 00:00:00 UTC+0,107.75930742,3787593374.776454,37961855882.89643000
2022-04-06 00:00:00 UTC+0,116.29203204,2516745700.694432,41025948731.56573000
2022-04-05 00:00:00 UTC+0,116.46469570,2467736131.036565,40926182776.34103400
2022-04-04 00:00:00 UTC+0,112.76806371,2205116017.884266,39827291424.19701000
2022-04-03 00:00:00 UTC+0,115.39050519,2895879471.342988,41039684376.29811000
2022-04-02 00:00:00 UTC+0,105.74062015,2254767905.090453,37332854746.31056000
2022-04-01 00:00:00 UTC+0,103.13665493,2046729923.978906,36525678796.89971000
2022-03-31 00:00:00 UTC+0,106.10216614,2565748935.529435,37715295152.98059000
2022-03-30 00:00:00 UTC+0,108.82747382,3890049346.643903,38563567448.97399000
2022-03-29 00:00:00 UTC+0,97.81045986,2527223244.724363,34843760415.30640400
2022-03-28 00:00:00 UTC+0,94.13325007,942143562.868609,33535216912.79846200
2022-03-27 00:00:00 UTC+0,91.39518553,937497627.967330,32679571529.19727000
2022-03-26 00:00:00 UTC+0,90.27796642,1513646191.467891,32356866393.57077000
2022-03-25 00:00:00 UTC+0,93.79811445,1457026639.057284,33809191177.78953600
2022-03-24 00:00:00 UTC+0,94.97520016,1299685996.765625,34363525592.88355000
2022-03-23 00:00:00 UTC+0,92.98001769,1640377199.042288,33696068959.48793800
2022-03-22 00:00:00 UTC+0,95.85428822,2169731612.827597,34836331274.50074000
2022-03-21 00:00:00 UTC+0,90.53487001,1436679764.147078,33077994830.35057000
2022-03-20 00:00:00 UTC+0,92.14963196,1733747921.835455,33729538940.93161800
2022-03-19 00:00:00 UTC+0,88.36904785,2004753231.817718,32372376239.71761000
2022-03-18 00:00:00 UTC+0,86.99451475,1435492526.653689,31966853090.24272000
2022-03-17 00:00:00 UTC+0,89.04979284,2559579607.133404,33257014376.97765400
2022-03-16 00:00:00 UTC+0,88.71483177,2315013847.872863,32993730946.21177300
2022-03-15 00:00:00 UTC+0,94.14525750,2814268574.894762,35020923671.56235500
2022-03-14 00:00:00 UTC+0,86.99734230,2008198563.429328,32361752751.42116500
2022-03-13 00:00:00 UTC+0,86.55241865,1514342465.860096,32461201679.16995200
2022-03-12 00:00:00 UTC+0,89.06232056,3839187758.033434,33627143702.80140300
2022-03-11 00:00:00 UTC+0,101.31585399,4474900871.299972,36221225711.34843000
2022-03-10 00:00:00 UTC+0,99.37425412,4946062638.380646,36107349774.30020000
2022-03-09 00:00:00 UTC+0,85.57298192,2560663108.348589,31224582370.42553000
2022-03-08 00:00:00 UTC+0,77.72441042,2263898449.428245,28493165989.28609500
2022-03-07 00:00:00 UTC+0,79.19352667,1999734493.321706,29108217875.53265000
2022-03-06 00:00:00 UTC+0,87.29737765,2173844255.150977,32212926482.98673600
2022-03-05 00:00:00 UTC+0,83.82063292,2786513313.952265,31198896381.90028000
2022-03-04 00:00:00 UTC+0,90.55615015,2441939524.619294,33776814292.53698700
2022-03-03 00:00:00 UTC+0,91.96952736,3563568688.190074,34526702282.05071000
2022-03-02 00:00:00 UTC+0,89.99574583,3495291897.866487,33790074834.01795200
2022-03-01 00:00:00 UTC+0,91.25984973,4037478173.826329,34279838926.17599500
2022-02-28 00:00:00 UTC+0,72.64279893,2262262242.789070,27336867328.65926700
2022-02-27 00:00:00 UTC+0,77.69005335,2325168444.008227,29411802289.70178000
2022-02-26 00:00:00 UTC+0,73.18102141,3194790694.293465,27771227917.45375000
2022-02-25 00:00:00 UTC+0,65.44418281,4582235984.660609,24977390759.31944700
2022-02-24 00:00:00 UTC+0,59.79212020,2330646265.319293,23082206395.41739700
2022-02-23 00:00:00 UTC+0,54.66896324,1776372982.521405,21134985583.70591000
2022-02-22 00:00:00 UTC+0,50.25123709,1522740238.305681,19552166663.81733700
2022-02-21 00:00:00 UTC+0,49.60658168,826213012.673893,19353205454.49485000
2022-02-20 00:00:00 UTC+0,50.50251006,668129180.265182,19622898497.56480000
2022-02-19 00:00:00 UTC+0,50.82219280,940774518.643502,19886932495.82935000
2022-02-18 00:00:00 UTC+0,50.33745101,866391209.993501,19935721344.21103300
2022-02-17 00:00:00 UTC+0,56.14196216,712023395.456323,22401209403.34242000
2022-02-16 00:00:00 UTC+0,56.81953794,846461949.415047,22614395828.94061000
2022-02-15 00:00:00 UTC+0,53.88677944,906184091.642988,21513930831.18507400
2022-02-14 00:00:00 UTC+0,51.84318699,663637222.820922,20629092836.88920600
2022-02-13 00:00:00 UTC+0,52.01808980,948809080.306278,20737331001.54758000
2022-02-12 00:00:00 UTC+0,50.42208243,1235341306.535912,20235275367.68885000
2022-02-11 00:00:00 UTC+0,52.26815961,1550306328.351417,21052118133.92417500
2022-02-10 00:00:00 UTC+0,57.29544426,1339174414.195214,22971520496.66414300
2022-02-09 00:00:00 UTC+0,57.34682234,1823339909.797755,23064899980.23077400
2022-02-08 00:00:00 UTC+0,59.60722548,2068018158.299725,23958324445.19144000
2022-02-07 00:00:00 UTC+0,55.96637150,1217089870.578897,22458539641.18240700
2022-02-06 00:00:00 UTC+0,55.48483663,1867516861.731607,22406273660.43689700
2022-02-05 00:00:00 UTC+0,53.80897837,1957251856.078717,21332027864.15899700
2022-02-04 00:00:00 UTC+0,51.02862910,1644150971.009529,20373665697.89667500
2022-02-03 00:00:00 UTC+0,47.72283214,1561451788.086628,19075225614.19649500
2022-02-02 00:00:00 UTC+0,52.11405772,1832040441.125718,20857499960.46083000
2022-02-01 00:00:00 UTC+0,52.13371664,2454479279.975623,20664829673.62453000
2022-01-31 00:00:00 UTC+0,46.35656124,1504450070.978539,18573930560.23134000
2022-01-30 00:00:00 UTC+0,50.88067999,2071324315.199011,20320834737.60386300
2022-01-29 00:00:00 UTC+0,50.66232266,3172721116.807394,20228673543.50475700
2022-01-28 00:00:00 UTC+0,54.25739436,2621961712.785771,21567862879.50963600
2022-01-27 00:00:00 UTC+0,58.91957213,2782834096.509657,23886057714.20410500
2022-01-26 00:00:00 UTC+0,63.05771490,2466926301.031855,25305463511.37678000
2022-01-25 00:00:00 UTC+0,66.24203958,4239423670.130655,26797340075.12562600
2022-01-24 00:00:00 UTC+0,69.91268111,3162733221.969249,28121015897.87965400
2022-01-23 00:00:00 UTC+0,62.60645064,4763411107.765395,25264954366.99753000
2022-01-22 00:00:00 UTC+0,64.39269522,4335303671.956002,26040146276.86400200
2022-01-21 00:00:00 UTC+0,77.07080517,1806834463.315019,27511219759.28873400
2022-01-20 00:00:00 UTC+0,81.04125423,2023217143.021151,29047335920.93466000
2022-01-19 00:00:00 UTC+0,80.51668350,1995876835.277451,28829661253.67016000
2022-01-18 00:00:00 UTC+0,77.31296686,1792547824.147653,27690825482.77544000
2022-01-17 00:00:00 UTC+0,87.00733969,1311815497.424646,31247174793.20591000
2022-01-16 00:00:00 UTC+0,87.65742880,1461414377.222952,31399845516.85094500
2022-01-15 00:00:00 UTC+0,81.62788200,1735623545.109905,29238052559.93654600
2022-01-14 00:00:00 UTC+0,78.26015799,2363687536.325090,28054580267.61703500
2022-01-13 00:00:00 UTC+0,82.29306928,2512556175.047196,29521345691.50135400
2022-01-12 00:00:00 UTC+0,73.63561252,1959490722.607148,26257852013.41708800
2022-01-11 00:00:00 UTC+0,69.39459132,2756966091.571352,24791553888.61076000
2022-01-10 00:00:00 UTC+0,74.63584878,2224293738.804757,26653591870.53431000
2022-01-09 00:00:00 UTC+0,66.97919866,2184914972.368236,24188159786.45908700
2022-01-08 00:00:00 UTC+0,68.88043797,3248719442.036915,24745670627.80412700
2022-01-07 00:00:00 UTC+0,78.62158784,2022167735.719737,28458304005.55797000
2022-01-06 00:00:00 UTC+0,78.86333543,2059850368.063649,28455855664.51975300
2022-01-05 00:00:00 UTC+0,84.80370725,1565950602.255962,31143245628.35862700
2022-01-04 00:00:00 UTC+0,88.94919079,1631424379.891814,32196031039.48548500
2022-01-03 00:00:00 UTC+0,89.48747825,1200177207.263289,32479349201.46296700
2022-01-02 00:00:00 UTC+0,91.63255149,1418502353.064586,33117829272.21730000
2022-01-01 00:00:00 UTC+0,85.48647032,1927282279.822456,31071908266.00362000
2021-12-31 00:00:00 UTC+0,84.69215312,1984447790.463896,30535775366.90015000
2021-12-30 00:00:00 UTC+0,83.93876079,2365480179.849477,30261660674.50307500
2021-12-29 00:00:00 UTC+0,85.52957631,3245491414.758215,31278247237.26979000
2021-12-28 00:00:00 UTC+0,90.92074507,2807973038.505448,33104651657.81860700
2021-12-27 00:00:00 UTC+0,99.91986955,2214941962.419063,36318541738.23060600
2021-12-26 00:00:00 UTC+0,98.54672901,2645746335.907661,35987270821.25628000
2021-12-25 00:00:00 UTC+0,95.96747771,3781369096.586230,35072115002.22879000
2021-12-24 00:00:00 UTC+0,93.86455947,3919168069.448987,34243576244.01422500
2021-12-23 00:00:00 UTC+0,85.53254278,4514988358.061461,31485589914.84071000
2021-12-22 00:00:00 UTC+0,87.25684386,2951573825.955358,32174216036.59387200
2021-12-21 00:00:00 UTC+0,81.67928922,4015662911.815070,30342644794.75237300
2021-12-20 00:00:00 UTC+0,78.44471687,2272852630.364853,29236290936.57678200
2021-12-19 00:00:00 UTC+0,73.71220915,2012863193.611332,27617989692.43058000
2021-12-18 00:00:00 UTC+0,66.02370864,1880767248.264052,24787873998.01563000
2021-12-17 00:00:00 UTC+0,64.31256514,1857629586.948739,24074845860.43528000
2021-12-16 00:00:00 UTC+0,61.57306006,2123141062.660186,23077478888.09374000
2021-12-15 00:00:00 UTC+0,59.97335227,2453144353.410183,22392204687.06138600
2021-12-14 00:00:00 UTC+0,53.38178660,1733003059.012897,20186110350.69170400
2021-12-13 00:00:00 UTC+0,62.21233129,1342827238.566120,23372112928.42217300
2021-12-12 00:00:00 UTC+0,59.72953529,1725488737.047582,22560664005.55063000
2021-12-11 00:00:00 UTC+0,61.03243151,2519989381.916612,23221568506.62178000
2021-12-10 00:00:00 UTC+0,66.80994314,2869257091.261711,25606871350.84984600
2021-12-09 00:00:00 UTC+0,74.64320834,2700923921.215861,28366837796.08256000
2021-12-08 00:00:00 UTC+0,69.14110221,3011693112.103090,26467679031.06284300
2021-12-07 00:00:00 UTC+0,66.92067039,3997639562.177961,25708840088.79105800
2021-12-06 00:00:00 UTC+0,68.04112355,4589933241.912793,26302017788.89522000
2021-12-05 00:00:00 UTC+0,75.95019043,5577917222.687881,29385941056.50797300
2021-12-04 00:00:00 UTC+0,64.14239753,2638949575.513580,24955953672.32483700
2021-12-03 00:00:00 UTC+0,65.80785091,2356987029.594043,25551923616.12057500
2021-12-02 00:00:00 UTC+0,64.31780963,2280518756.423301,25097833283.52210000
2021-12-01 00:00:00 UTC+0,59.12613941,2342245660.587856,23096843304.91511000
2021-11-30 00:00:00 UTC+0,51.58006849,1345103979.909855,20247972605.95510500
2021-11-29 00:00:00 UTC+0,49.97057262,2058658347.084783,19613189399.36482200
2021-11-28 00:00:00 UTC+0,43.44679680,760276435.578203,17082206544.12168700
2021-11-27 00:00:00 UTC+0,40.87412596,1489928983.837802,16311937029.64198100
2021-11-26 00:00:00 UTC+0,43.54121074,660501624.624975,17304824674.60332500
2021-11-25 00:00:00 UTC+0,38.57588180,700034845.639600,15402883841.73372700
2021-11-24 00:00:00 UTC+0,42.82394086,541788834.770148,17134625301.14173500
2021-11-23 00:00:00 UTC+0,41.13892871,677909476.408491,16410579021.62026800
2021-11-22 00:00:00 UTC+0,44.03531371,501750461.056398,17669995031.04626000
2021-11-21 00:00:00 UTC+0,45.46987892,616254360.202994,18178143744.30131500
2021-11-20 00:00:00 UTC+0,42.74275057,862792970.500818,17214623725.88556300
2021-11-19 00:00:00 UTC+0,40.29054794,1332934802.919547,16669958577.90187500
2021-11-18 00:00:00 UTC+0,43.33315416,1011285404.261238,18253793546.75369000
2021-11-17 00:00:00 UTC+0,43.58241724,1220809358.797421,18868624671.00426500
2021-11-16 00:00:00 UTC+0,48.33601170,424814594.213786,21270226323.22550000
2021-11-15 00:00:00 UTC+0,51.28901253,353551415.676069,22851961416.43694000
2021-11-14 00:00:00 UTC+0,52.14928319,517854356.234640,23778403009.33526600
2021-11-13 00:00:00 UTC+0,49.81587946,748614820.432858,23117261876.72024000
2021-11-12 00:00:00 UTC+0,50.65814951,862002748.773366,24014389435.29473500
2021-11-11 00:00:00 UTC+0,48.87249031,1364460525.824520,23531062389.90023400
2021-11-10 00:00:00 UTC+0,50.44338966,724074326.184889,20229881445.03088800
2021-11-09 00:00:00 UTC+0,54.40228624,943586152.161666,21734803631.64541000
2021-11-08 00:00:00 UTC+0,50.77714279,486152524.732430,20300824466.65095500
2021-11-07 00:00:00 UTC+0,51.15781909,645831958.485756,20289500473.78438600
2021-11-06 00:00:00 UTC+0,50.08931974,850406137.011949,19991071789.90161000
2021-11-05 00:00:00 UTC+0,52.08980482,1380123854.695033,20557912415.98461000
2021-11-04 00:00:00 UTC+0,48.12622277,1361276140.585801,19277101000.37864700
2021-11-03 00:00:00 UTC+0,44.73961434,549388628.676883,17899327438.43402500
2021-11-02 00:00:00 UTC+0,44.11611977,517002937.148166,17665027777.00256700
2021-11-01 00:00:00 UTC+0,42.98788958,475165680.500543,17246383676.70279700
2021-10-31 00:00:00 UTC+0,43.20322769,429908244.635917,17311677475.01827000
2021-10-30 00:00:00 UTC+0,45.67703429,709377819.072463,18336413519.67356000
2021-10-29 00:00:00 UTC+0,42.92102421,852410728.025405,17194518055.37561800
2021-10-28 00:00:00 UTC+0,40.01183123,1319330827.830708,16064880455.35779000
2021-10-27 00:00:00 UTC+0,44.00437628,1184180334.280986,17658672664.22971000
2021-10-26 00:00:00 UTC+0,42.86765002,640569475.948020,17150072570.82976000
2021-10-25 00:00:00 UTC+0,41.64871207,600924578.203425,16673677198.42654400
2021-10-24 00:00:00 UTC+0,43.41146076,772122958.403743,17412305797.50895300
2021-10-23 00:00:00 UTC+0,44.13078131,1628349191.605671,17741651784.79440700
2021-10-22 00:00:00 UTC+0,41.01453279,1334184774.284398,16475980807.09260000
2021-10-21 00:00:00 UTC+0,42.80153958,1358384797.842219,17184301985.38095000
2021-10-20 00:00:00 UTC+0,37.79460721,595782028.573620,15215963509.69283000
2021-10-19 00:00:00 UTC+0,35.78781086,509223412.729004,14431490685.68438500
2021-10-18 00:00:00 UTC+0,36.25985119,487118980.520861,14527962560.56102200
2021-10-17 00:00:00 UTC+0,36.75482539,478492511.619245,14735044510.88266800
2021-10-16 00:00:00 UTC+0,37.15049233,859055231.318441,14925111645.46039600
2021-10-15 00:00:00 UTC+0,37.14258923,959812935.700870,14903953276.15594900
2021-10-14 00:00:00 UTC+0,36.74110760,912624540.157797,14760721267.42924500
2021-10-13 00:00:00 UTC+0,37.58846312,1135813742.420277,15127246949.41857500
2021-10-12 00:00:00 UTC+0,39.00169327,912620346.782363,15573255612.61245700
2021-10-11 00:00:00 UTC+0,39.26885637,658427397.999726,15797969578.43156000
2021-10-10 00:00:00 UTC+0,42.68651260,595231134.267665,17139544599.75329200
2021-10-09 00:00:00 UTC+0,43.31946356,1183224240.503976,17405044782.67831400
2021-10-08 00:00:00 UTC+0,46.31780701,1585131191.163045,18442292099.71557200
2021-10-07 00:00:00 UTC+0,42.01535192,1322088565.319165,16901986368.12620200
2021-10-06 00:00:00 UTC+0,44.98909248,1280626966.961321,18020514274.84751000
2021-10-05 00:00:00 UTC+0,46.76202811,2484195816.731981,18715977483.86548000
2021-10-04 00:00:00 UTC+0,42.96803425,1961685715.130519,17218788845.75796000
2021-10-03 00:00:00 UTC+0,41.38417585,1380959764.506390,16530599000.28580300
2021-10-02 00:00:00 UTC+0,37.79679220,1140762880.974732,15099366082.46857500
2021-10-01 00:00:00 UTC+0,38.37844228,1028518483.685922,15292549297.29366500
2021-09-30 00:00:00 UTC+0,34.16497685,1061820145.554109,13635222098.40056000
2021-09-29 00:00:00 UTC+0,33.06720043,1106852280.339622,13304370474.43736300
2021-09-28 00:00:00 UTC+0,36.75791219,1602407317.921143,14813036706.65685700
2021-09-27 00:00:00 UTC+0,34.53736635,1361619818.640109,13800893443.81055300
2021-09-26 00:00:00 UTC+0,38.08312710,1630889132.490397,15242265906.43170000
2021-09-25 00:00:00 UTC+0,40.03855560,3000770491.586867,15880898414.71430000
2021-09-24 00:00:00 UTC+0,36.43429276,1515458691.880898,14577174010.21723400
2021-09-23 00:00:00 UTC+0,33.31277317,1447406581.228590,13323592444.39744800
2021-09-22 00:00:00 UTC+0,24.94675831,1392296742.308156,9941022196.80194900
2021-09-21 00:00:00 UTC+0,27.41649651,1582776290.116853,10892429747.67065600
2021-09-20 00:00:00 UTC+0,33.05396966,918728238.193375,13297830918.90003000
2021-09-19 00:00:00 UTC+0,34.66318606,641903133.157841,13931989407.03987000
2021-09-18 00:00:00 UTC+0,34.33428508,993642922.886033,13876252653.05166000
2021-09-17 00:00:00 UTC+0,37.51400498,1334036437.699727,15062559841.43208100
2021-09-16 00:00:00 UTC+0,36.47091190,810305175.735507,14650488648.60005800
2021-09-15 00:00:00 UTC+0,35.51991332,935119080.210850,14227878834.69206400
2021-09-14 00:00:00 UTC+0,37.29070494,1457165766.137328,15034045759.82751800
2021-09-13 00:00:00 UTC+0,39.43532687,1611209203.990694,15920154233.64235100
2021-09-12 00:00:00 UTC+0,39.01940663,2318587957.307962,15729333399.89164700
2021-09-11 00:00:00 UTC+0,43.36490316,4540657544.297330,17488963138.23576400
2021-09-10 00:00:00 UTC+0,30.46046232,1033903324.237189,12345280792.36097500
2021-09-09 00:00:00 UTC+0,29.38731892,1677529875.319739,11928156508.48632200
2021-09-08 00:00:00 UTC+0,27.88578137,1581714093.560699,11169439452.66512300
2021-09-07 00:00:00 UTC+0,32.43198471,880348086.374773,12965972946.35549400
2021-09-06 00:00:00 UTC+0,34.43087537,825773997.521859,13767711649.86731000
2021-09-05 00:00:00 UTC+0,31.41029385,446253604.979478,12610014711.55796600
2021-09-04 00:00:00 UTC+0,31.67126270,776656579.923554,12681490527.07880800
2021-09-03 00:00:00 UTC+0,32.98740334,831216439.676281,13253385498.11070400
2021-09-02 00:00:00 UTC+0,31.57324946,858076778.540652,12666603313.54602000
2021-09-01 00:00:00 UTC+0,31.72712022,1043928986.017877,12752300610.04767800
2021-08-31 00:00:00 UTC+0,33.36267876,1447796648.840667,13347717372.41966400
2021-08-30 00:00:00 UTC+0,33.38293513,1207491215.375279,13413845421.27362600
2021-08-29 00:00:00 UTC+0,34.92262028,1627462876.612876,14131099967.68252200
2021-08-28 00:00:00 UTC+0,32.63522744,1576911034.430921,13105641433.80271700
2021-08-27 00:00:00 UTC+0,27.35725986,1007015259.485234,11086712673.57177000
2021-08-26 00:00:00 UTC+0,30.17776009,1083259975.822663,12224860951.64226500
2021-08-25 00:00:00 UTC+0,29.87613849,2337161953.858376,12218269662.66259800
2021-08-24 00:00:00 UTC+0,29.69620908,1042029565.640798,12033052940.83003800
2021-08-23 00:00:00 UTC+0,27.66100422,704316162.756632,11214767966.73846400
2021-08-22 00:00:00 UTC+0,27.59179767,784423561.631563,11206853262.15078500
2021-08-21 00:00:00 UTC+0,30.44913696,1193188612.119582,12367032980.38600300
2021-08-20 00:00:00 UTC+0,29.60249821,2336069771.346495,12040377840.48299200
2021-08-19 00:00:00 UTC+0,31.10765099,2517063392.088417,12751788023.31380000
2021-08-18 00:00:00 UTC+0,25.16389618,1952089523.160308,10367870316.13703700
2021-08-17 00:00:00 UTC+0,22.09653596,1436255485.927105,9160476921.74748600
2021-08-16 00:00:00 UTC+0,19.25789843,440578548.492685,7924960798.91937300
2021-08-15 00:00:00 UTC+0,17.34829875,257778817.240145,7163085062.55718900
2021-08-14 00:00:00 UTC+0,17.74216994,302096401.140306,7283372509.66914000
2021-08-13 00:00:00 UTC+0,16.59788903,419393289.034358,6828606298.09482100
2021-08-12 00:00:00 UTC+0,17.11575757,560652829.864549,7057467440.97794150
2021-08-11 00:00:00 UTC+0,16.68162815,639955269.617960,6859551211.87781800
2021-08-10 00:00:00 UTC+0,13.95752864,409902346.117279,5730458699.44288800
2021-08-09 00:00:00 UTC+0,13.46523693,354779054.036436,5581167794.74116800
2021-08-08 00:00:00 UTC+0,14.61266186,471712422.348601,6051784591.66621900
2021-08-07 00:00:00 UTC+0,14.52756648,428205066.820452,6030899540.69763300
2021-08-06 00:00:00 UTC+0,14.56038583,518467619.628600,6051510592.67297400
2021-08-05 00:00:00 UTC+0,14.55043997,782392049.382865,6057224216.54386200
2021-08-04 00:00:00 UTC+0,14.58095200,927862415.772749,6044833875.68720500
2021-08-03 00:00:00 UTC+0,12.42008871,427062989.255043,5159021737.13281500
2021-08-02 00:00:00 UTC+0,11.81942584,462410103.394671,4909141542.97666100
2021-08-01 00:00:00 UTC+0,10.85642355,323793490.932355,4516650415.76588400
2021-07-31 00:00:00 UTC+0,10.85745771,426563348.020201,4513488468.31835500
2021-07-30 00:00:00 UTC+0,11.06050474,533003302.530435,4638673754.86330700
2021-07-29 00:00:00 UTC+0,11.04718327,579312457.104365,4616694295.86528700
2021-07-28 00:00:00 UTC+0,9.45395995,445383211.709080,3912511595.41223100
2021-07-27 00:00:00 UTC+0,8.49343792,517789048.774837,3553906428.31563330
2021-07-26 00:00:00 UTC+0,8.26739846,269547387.138155,3430392469.90740700
2021-07-25 00:00:00 UTC+0,8.43805305,335147600.531762,3526679555.42889360
2021-07-24 00:00:00 UTC+0,7.75851616,278623116.501040,3238323054.29267400
2021-07-23 00:00:00 UTC+0,7.36902681,236914173.030359,3084447972.78306670
2021-07-22 00:00:00 UTC+0,6.66560453,194493638.842798,2793643695.44180900
2021-07-21 00:00:00 UTC+0,5.90364859,127183168.488878,2472897642.34182830
2021-07-20 00:00:00 UTC+0,6.04325609,106024785.254292,2535738714.86112100
2021-07-19 00:00:00 UTC+0,6.61153662,107905153.487145,2777631030.88820930
2021-07-18 00:00:00 UTC+0,6.49315422,143832754.261054,2728162972.89590700
2021-07-17 00:00:00 UTC+0,6.54791713,197455874.304933,2734616292.65605450
2021-07-16 00:00:00 UTC+0,6.60597949,172526526.426565,2785238860.62373400
2021-07-15 00:00:00 UTC+0,6.93752869,323754442.199533,2916261678.29398970
2021-07-14 00:00:00 UTC+0,7.09692502,182789211.000475,2989291617.78320200
2021-07-13 00:00:00 UTC+0,7.94468877,215943949.857422,3328500794.47065700
2021-07-12 00:00:00 UTC+0,8.42733858,303061098.895872,3533368507.48332400
2021-07-11 00:00:00 UTC+0,7.94188519,317618274.028697,3332636495.23149540
2021-07-10 00:00:00 UTC+0,8.17037969,466777476.660034,3429843177.20738000
2021-07-09 00:00:00 UTC+0,6.71498665,252754155.604083,2816371026.95222040
2021-07-08 00:00:00 UTC+0,7.12487048,376457390.185323,2976582874.91873740
2021-07-07 00:00:00 UTC+0,6.48060367,200970436.796431,2686120805.72132640
2021-07-06 00:00:00 UTC+0,6.14984697,113615885.875906,2577402912.89339350
2021-07-05 00:00:00 UTC+0,5.96589158,96238883.696108,2497552229.52944330
2021-07-04 00:00:00 UTC+0,5.81212204,61225580.068385,2432287174.27518750
2021-07-03 00:00:00 UTC+0,5.74021471,91010759.364815,2396496512.03221800
2021-07-02 00:00:00 UTC+0,5.92575449,142549434.882406,2473586475.82077360
2021-07-01 00:00:00 UTC+0,6.54452806,197537313.077821,2737358845.05916740
2021-06-30 00:00:00 UTC+0,6.01009241,156786018.105047,2515310669.52030040
2021-06-29 00:00:00 UTC+0,5.54234268,97084412.020119,2318581423.29550460
2021-06-28 00:00:00 UTC+0,5.41729166,55572278.969035,2264389659.70783200
2021-06-27 00:00:00 UTC+0,5.19059249,85929225.306290,2167279250.41938450
2021-06-26 00:00:00 UTC+0,5.15870972,122239205.239017,2159826593.73999260
2021-06-25 00:00:00 UTC+0,5.43392024,126930605.804514,2267223573.96360400
2021-06-24 00:00:00 UTC+0,5.19777672,207372059.471887,2170843178.05891850
2021-06-23 00:00:00 UTC+0,4.66750964,227999793.312986,1939082930.92621640
2021-06-22 00:00:00 UTC+0,4.84232238,164145346.577986,2069831673.10189500
2021-06-21 00:00:00 UTC+0,5.86750909,94534560.098475,2444889381.95566460
2021-06-20 00:00:00 UTC+0,5.75288907,83586897.324281,2397880607.84274860
2021-06-19 00:00:00 UTC+0,5.92382677,180634376.655069,2469735505.19950800
2021-06-18 00:00:00 UTC+0,6.16385471,104089214.717783,2560138890.99599000
2021-06-17 00:00:00 UTC+0,6.15888220,157722595.418644,2561304704.33586170
2021-06-16 00:00:00 UTC+0,6.66899113,240289522.498415,2787067283.22831870
2021-06-15 00:00:00 UTC+0,6.20792162,157329792.589115,2584964803.69521430
2021-06-14 00:00:00 UTC+0,6.07540051,124654095.076724,2522736949.37526850
2021-06-13 00:00:00 UTC+0,5.49009741,168348762.545151,2322961160.75896020
2021-06-12 00:00:00 UTC+0,5.51963920,184844971.079303,2295403808.99683480
2021-06-11 00:00:00 UTC+0,6.04963531,288011299.110557,2524670305.13362460
2021-06-10 00:00:00 UTC+0,5.99481801,237595535.638172,2501287057.66210170
2021-06-09 00:00:00 UTC+0,5.62357245,272425596.784923,2356814497.19227900
2021-06-08 00:00:00 UTC+0,5.53392429,244026854.827102,2322710266.60846500
2021-06-07 00:00:00 UTC+0,6.23699744,144395579.340873,2580015429.59826700
2021-06-06 00:00:00 UTC+0,6.04887414,307345060.687401,2502725797.77743100
2021-06-05 00:00:00 UTC+0,6.41224172,554368866.952755,2653040544.48609800
2021-06-04 00:00:00 UTC+0,7.66742754,432843015.437607,3187018287.03670640
2021-06-03 00:00:00 UTC+0,6.91225571,276250381.762431,2834308878.66029700
2021-06-02 00:00:00 UTC+0,6.26627032,231074208.038465,2569303393.45432600
2021-06-01 00:00:00 UTC+0,6.55462373,386365594.379730,2679626068.51304530
2021-05-31 00:00:00 UTC+0,6.21239349,331200481.774605,2531106614.44683650
2021-05-30 00:00:00 UTC+0,5.48842911,245883236.249571,2258158084.09486680
2021-05-29 00:00:00 UTC+0,5.91732133,468309678.012608,2397268967.38716200
2021-05-28 00:00:00 UTC+0,6.70497161,449438907.287290,2710601908.37021500
2021-05-27 00:00:00 UTC+0,7.36612776,809481947.685440,2945935747.20131200
2021-05-26 00:00:00 UTC+0,6.61692841,579088226.351503,2692313567.64944360
2021-05-25 00:00:00 UTC+0,6.58825957,1277607271.181936,2606656300.91680570
2021-05-24 00:00:00 UTC+0,4.17988862,612382447.063070,1648680102.45169070
2021-05-23 00:00:00 UTC+0,6.59602914,427325651.808249,2534330719.59678170
2021-05-22 00:00:00 UTC+0,8.13971284,534200275.674793,3133234612.20250000
2021-05-21 00:00:00 UTC+0,10.28832754,716218850.311514,3885517718.77550100
2021-05-20 00:00:00 UTC+0,9.73754551,855296423.235210,3763280284.36537550
2021-05-19 00:00:00 UTC+0,15.77339818,426058563.403286,6041338239.46320300
2021-05-18 00:00:00 UTC+0,14.88758885,442404156.830428,5733924394.67204300
